Student,Item01,Item02,Item03,Item04,Item05,Item06,Item07,Item08,Item09,Item10,Item11,Item12
Student4226,1,0,0,0,1,0,0,0,0,0,0,0
Student4227,1,0,1,0,0,0,0,1,0,1,0,0
Student4228,1,0,0,1,0,0,0,1,0,0,0,0
Student4229,1,1,0,0,0,0,0,1,1,1,1,0
Student4230,1,1,1,1,1,1,1,1,1,1,1,1
Student4231,0,0,0,0,1,0,0,0,0,0,0,0
Student4232,1,1,1,1,1,1,1,1,1,1,1,1
Student4233,0,0,0,1,1,1,1,0,0,0,0,0
Student4234,0,0,0,0,0,0,0,0,0,0,0,0
Student4235,0,0,0,0,0,0,0,0,0,0,0,0
Student4236,1,1,1,0,1,0,0,1,1,1,1,0
Student4237,1,0,0,1,0,0,0,1,0,0,0,0
Student4238,0,0,0,0,0,0,0,1,1,0,0,0
Student4239,0,0,0,1,0,0,0,0,0,0,0,0
Student4240,1,1,1,1,1,1,1,1,1,1,1,0
Student4241,1,1,1,0,1,0,0,1,1,1,1,0
Student4242,1,1,1,1,1,1,1,1,1,1,1,1
Student4243,0,0,0,0,0,0,0,0,1,0,0,0
Student4244,1,1,1,1,1,0,0,1,1,1,1,0
Student4245,1,1,1,1,1,1,1,1,1,1,1,0
Student4246,1,1,1,1,1,1,1,1,1,1,1,1
Student4247,1,1,1,1,1,1,0,1,1,1,0,0
Student4248,1,1,1,1,1,1,1,1,1,1,1,0
Student4249,1,1,0,1,0,0,0,1,1,1,1,1
Student4250,0,0,0,0,0,0,0,0,0,0,0,0
Student4251,0,0,0,1,0,0,0,0,1,0,0,0
Student4252,1,1,1,1,1,0,0,1,1,1,1,0
Student4253,0,0,0,0,0,0,0,1,1,0,0,0
Student4254,1,1,1,1,0,0,0,0,0,0,0,0
Student4255,1,1,1,1,1,0,0,0,1,0,0,0
Student4256,1,1,0,1,1,1,0,1,1,1,0,1
Student4257,1,1,1,1,1,1,0,1,1,1,1,0
Student4258,1,1,1,1,1,1,1,1,1,1,1,0
Student4259,1,1,1,1,1,1,1,1,1,1,1,0
Student4260,1,1,1,1,0,0,0,0,0,0,0,0
Student4261,1,1,1,1,1,1,1,1,1,1,1,0
Student4262,1,0,0,0,0,0,0,0,0,0,0,0
Student4263,1,1,1,1,1,1,1,1,1,1,1,1
Student4264,1,1,1,1,1,0,0,1,1,1,1,0
Student4265,1,1,1,1,1,1,1,1,1,1,1,0
Student4266,1,1,0,1,0,0,0,0,0,0,0,1
Student4267,1,1,0,1,0,0,0,0,0,0,0,0
Student4268,0,0,0,0,0,0,0,0,0,0,0,0
Student4269,1,1,1,1,1,1,0,1,1,1,1,1
Student4270,1,1,1,1,1,0,0,0,1,0,0,0
Student4271,1,1,1,1,1,0,0,1,1,1,1,0
Student4272,1,0,1,0,0,0,0,0,1,0,0,0
Student4273,1,1,0,1,0,0,0,0,0,0,0,0
Student4274,1,1,0,1,1,1,1,1,1,1,1,1
Student4275,1,0,0,0,0,0,0,1,0,0,0,0
Student4276,0,0,0,0,0,0,0,0,0,0,0,0
Student4277,1,1,0,0,1,0,0,1,1,1,1,0
Student4278,1,0,0,1,0,0,0,1,1,1,1,0
Student4279,0,0,0,0,0,0,0,0,0,0,0,0
Student4280,0,0,0,0,0,0,0,1,1,1,0,1
Student4281,0,0,0,0,0,0,0,1,1,1,0,0
Student4282,0,0,0,1,1,1,1,0,1,0,0,0
Student4283,1,1,1,1,1,1,1,1,0,1,0,0
Student4284,0,0,0,0,0,0,0,1,1,0,1,0
Student4285,1,1,0,0,1,0,0,0,0,1,0,0
Student4286,1,1,0,0,0,0,0,0,0,0,0,0
Student4287,1,1,1,1,1,1,1,1,1,1,1,0
Student4288,1,1,1,1,1,1,1,1,1,1,1,0
Student4289,0,0,0,0,0,0,0,1,1,1,0,0
Student4290,0,0,0,1,0,0,0,0,0,0,0,0
Student4291,1,1,1,0,1,0,0,1,1,0,0,0
Student4292,1,1,0,0,0,0,0,0,0,0,0,0
Student4293,1,1,0,1,0,0,0,0,0,0,0,0
Student4294,1,1,1,1,1,1,1,1,1,1,1,0
Student4295,1,0,0,0,0,0,0,1,1,1,0,0
Student4296,1,1,1,1,1,0,0,0,0,0,0,0
Student4297,1,1,1,1,1,1,1,1,1,1,1,1
Student4298,1,1,1,1,0,0,0,1,1,1,1,0
Student4299,1,1,1,1,1,1,0,1,1,1,1,0
Student4300,1,0,0,0,0,0,0,1,1,1,0,0
Student4301,1,1,1,0,1,0,0,0,1,1,1,1
Student4302,1,1,0,0,0,0,0,1,0,0,0,0
Student4303,1,0,0,1,1,0,0,0,1,0,0,0
Student4304,1,1,1,1,1,1,1,1,1,1,1,0
Student4305,1,1,1,1,1,1,1,1,1,1,1,0
Student4306,0,0,0,1,1,0,0,1,1,1,1,0
Student4307,1,1,1,1,1,0,0,1,1,1,1,1
Student4308,1,1,0,1,0,0,0,0,0,0,0,0
Student4309,0,0,0,0,0,0,0,0,0,0,0,0
Student4310,0,0,0,1,0,0,0,1,0,0,0,0
Student4311,1,1,1,1,1,1,1,1,1,1,1,1
Student4312,1,0,0,0,0,0,0,0,1,0,0,0
Student4313,1,1,1,0,1,0,0,0,0,0,0,0
Student4314,1,0,0,1,0,0,0,0,1,0,0,0
Student4315,1,0,0,0,0,0,0,0,1,0,0,0
Student4316,0,0,0,1,0,0,0,1,1,1,1,0
Student4317,0,0,0,0,0,0,0,0,0,0,0,0
Student4318,1,1,0,1,0,0,0,1,1,1,1,0
Student4319,0,0,0,0,0,0,0,0,0,0,0,0
Student4320,1,0,0,0,0,0,0,1,0,0,0,0
Student4321,0,0,0,0,0,0,0,1,1,1,1,1
Student4322,1,1,0,1,0,0,0,0,0,0,0,0
Student4323,1,1,1,1,1,1,1,1,1,1,1,0
Student4324,1,1,0,1,0,0,0,0,0,0,0,0
Student4325,1,1,0,1,1,0,1,1,1,0,0,0
Student4326,1,1,1,1,1,1,1,1,1,1,1,1
Student4327,1,1,1,1,1,1,0,1,1,1,1,0
Student4328,0,0,0,1,1,1,1,1,1,1,1,1
Student4329,1,1,0,1,0,0,0,0,1,0,0,0
Student4330,1,1,1,1,0,0,0,0,1,1,0,1
Student4331,1,0,0,1,0,0,0,1,1,1,1,0
Student4332,1,1,1,1,1,0,0,1,1,1,1,1
Student4333,0,0,0,0,0,0,0,0,1,1,0,0
Student4334,0,0,0,0,0,0,0,0,0,0,0,0
Student4335,1,1,1,1,1,1,1,1,1,1,1,1
Student4336,1,1,1,1,1,0,0,1,1,1,0,0
Student4337,1,0,0,0,0,0,0,0,0,0,0,0
Student4338,0,0,0,0,0,0,0,1,1,1,0,0
Student4339,0,0,0,1,1,0,0,0,1,0,0,0
Student4340,1,1,1,1,1,1,1,1,1,1,1,0
Student4341,1,1,0,0,0,0,0,1,1,1,0,0
Student4342,0,0,0,1,1,1,1,1,0,0,0,0
Student4343,1,1,0,0,0,0,0,0,0,0,0,0
Student4344,1,1,1,0,1,1,0,1,1,1,1,0
Student4345,1,1,1,1,1,0,0,1,1,1,0,1
Student4346,1,1,1,1,1,1,1,1,1,1,1,1
Student4347,0,0,0,0,0,0,0,1,1,1,1,0
Student4348,1,0,0,1,1,1,1,1,1,1,1,0
Student4349,1,1,1,0,0,0,0,1,0,0,0,0
Student4350,1,0,0,1,1,1,1,1,1,1,1,1
Student4351,1,0,0,0,0,0,0,0,0,0,0,0
Student4352,1,1,0,1,1,0,0,0,0,1,0,0
Student4353,0,0,0,1,1,0,0,0,0,0,0,0
Student4354,1,1,1,1,1,1,0,1,1,1,1,1
Student4355,1,1,0,1,1,1,1,1,1,1,1,0
Student4356,1,1,1,1,1,1,1,1,1,1,1,0
Student4357,0,0,0,1,1,0,0,1,1,1,0,0
Student4358,1,0,0,1,0,0,0,1,1,1,1,1
Student4359,0,0,0,0,0,0,0,0,0,0,0,0
Student4360,0,0,0,0,0,0,0,0,0,0,0,0
Student4361,0,0,0,0,0,0,0,1,1,1,1,1
Student4362,0,0,0,0,0,0,0,0,1,0,0,0
Student4363,0,0,0,1,0,0,0,1,1,1,1,1
Student4364,1,0,0,1,0,0,0,0,0,0,0,0
Student4365,1,0,0,1,0,0,0,1,1,1,1,0
Student4366,1,1,1,1,0,0,0,1,1,1,1,1
Student4367,1,1,1,0,1,0,0,1,1,0,0,0
Student4368,1,1,1,1,1,1,1,1,1,1,1,0
Student4369,1,1,1,1,1,1,1,1,1,1,1,0
Student4370,1,1,0,0,0,0,0,1,1,1,0,0
Student4371,1,1,0,1,1,1,1,1,1,1,0,0
Student4372,1,1,1,1,1,1,0,1,1,1,1,0
Student4373,1,1,1,1,1,1,1,1,1,1,1,0
Student4374,1,0,0,1,0,0,0,1,1,0,0,0
Student4375,0,0,0,0,1,0,0,0,0,1,0,0
Student4376,0,0,0,0,0,0,0,1,1,0,0,0
Student4377,0,0,0,1,0,0,0,1,1,1,1,0
Student4378,0,0,0,1,0,0,0,0,1,0,0,0
Student4379,1,1,1,1,1,1,0,1,1,1,1,0
Student4380,1,1,1,1,1,1,0,1,0,0,0,1
Student4381,1,1,1,1,1,1,1,1,1,1,1,1
Student4382,0,0,0,0,0,0,0,1,0,0,0,0
Student4383,1,1,1,1,1,1,1,1,1,1,1,1
Student4384,1,1,1,0,1,0,0,1,1,1,0,0
Student4385,1,1,1,1,0,0,0,1,1,1,1,0
Student4386,0,0,0,0,0,0,0,0,0,0,0,0
Student4387,1,0,1,0,0,0,0,1,1,1,1,0
Student4388,0,0,0,1,0,0,0,1,1,1,0,0
Student4389,1,1,1,1,1,1,1,1,1,1,1,0
Student4390,1,0,0,1,0,0,0,1,1,0,0,0
Student4391,0,0,0,1,1,0,0,0,0,0,0,0
Student4392,0,0,0,1,0,0,0,1,1,1,1,0
Student4393,0,0,0,0,1,0,0,1,0,0,0,0
Student4394,0,0,0,1,0,0,0,0,0,0,0,0
Student4395,1,0,0,1,0,0,0,1,1,1,1,0
Student4396,1,1,1,1,1,1,1,1,1,1,1,1
Student4397,0,0,0,0,0,0,0,0,0,0,0,0
Student4398,1,1,0,0,0,0,0,0,1,1,0,0
Student4399,0,0,0,0,0,0,0,1,0,0,0,0
Student4400,1,1,0,0,1,0,0,1,0,0,0,0
Student4401,1,1,1,0,0,0,0,1,1,1,1,0
Student4402,1,1,1,1,1,1,1,1,1,1,1,0
Student4403,1,1,1,1,1,0,1,1,1,1,1,1
Student4404,1,0,0,0,0,0,0,0,1,0,0,0
Student4405,1,0,0,1,0,0,0,0,0,1,0,1
Student4406,1,1,1,1,1,0,0,1,0,0,0,0
Student4407,1,1,1,1,1,1,1,1,1,1,1,0
Student4408,1,0,0,0,0,0,0,0,0,0,0,0
Student4409,1,1,0,1,1,1,1,1,1,1,1,0
Student4410,1,1,0,1,1,0,1,1,1,1,1,0
Student4411,1,1,1,1,1,1,1,0,1,0,0,0
Student4412,0,0,0,0,0,0,0,1,0,0,0,0
Student4413,0,0,0,0,0,0,0,0,0,0,0,0
Student4414,0,0,0,0,0,0,0,0,0,1,0,0
Student4415,1,1,1,1,1,1,1,1,1,1,1,0
Student4416,1,0,0,0,0,0,0,0,0,0,0,0
Student4417,1,1,1,1,1,1,1,1,1,1,1,1
Student4418,1,1,1,0,0,0,0,1,1,1,0,1
Student4419,0,0,0,1,1,0,0,1,1,1,1,0
Student4420,1,0,0,0,0,0,0,1,0,0,0,0
Student4421,1,1,1,1,0,0,0,0,0,0,0,1
Student4422,0,0,0,1,0,0,0,0,0,0,0,0
Student4423,0,0,0,1,1,1,0,0,0,0,0,0
Student4424,1,1,1,0,0,0,0,1,1,1,1,0
Student4425,1,0,0,0,0,0,0,1,0,0,0,0
Student4426,1,1,1,1,1,1,1,1,1,1,1,0
Student4427,1,1,1,1,1,1,0,1,1,1,1,0
Student4428,1,0,0,1,0,0,0,0,0,0,0,0
Student4429,1,0,0,0,0,0,0,0,0,0,0,0
Student4430,1,1,1,1,1,0,0,1,0,1,0,0
Student4431,1,1,1,1,1,1,0,1,1,1,1,0
Student4432,1,1,1,0,1,0,0,0,1,0,0,0
Student4433,0,1,0,0,0,0,0,1,1,1,1,1
Student4434,1,0,0,1,0,0,0,0,0,1,0,0
Student4435,0,0,0,1,1,0,0,1,1,1,1,0
Student4436,1,1,1,1,1,1,1,1,1,1,1,1
Student4437,1,0,0,0,0,0,0,1,1,1,1,0
Student4438,1,1,0,0,0,0,0,1,1,1,0,0
Student4439,1,1,1,1,1,0,0,0,0,0,0,0
Student4440,1,1,1,1,1,1,1,0,0,0,0,1
Student4441,0,0,0,1,0,0,0,0,0,0,0,0
Student4442,1,0,0,1,0,0,0,1,1,1,1,0
Student4443,1,1,1,0,1,0,0,1,0,0,0,0
Student4444,1,1,1,1,1,1,0,0,1,1,1,1
Student4445,0,0,0,0,0,0,0,1,1,1,1,0
Student4446,1,1,1,1,0,0,0,1,0,1,0,1
Student4447,0,0,0,1,1,1,1,1,1,1,1,0
Student4448,1,0,0,1,0,0,0,0,0,0,0,1
Student4449,0,0,0,0,0,0,0,0,0,0,0,0
Student4450,1,1,1,1,1,1,1,1,1,1,1,0
Student4451,1,0,0,1,1,0,0,0,0,0,0,0
Student4452,0,1,0,0,0,0,0,0,0,0,0,0
Student4453,0,0,0,1,0,0,0,1,1,0,0,0
Student4454,1,0,0,0,0,0,0,0,0,0,0,0
Student4455,0,0,0,1,1,0,0,1,1,1,0,0
Student4456,1,1,0,0,1,0,0,0,0,1,0,0
Student4457,0,0,0,1,0,0,0,0,0,0,0,0
Student4458,0,0,0,1,0,0,0,0,0,0,0,0
Student4459,1,0,0,0,0,0,0,1,1,0,0,0
Student4460,1,1,1,1,0,0,0,1,1,0,1,1
Student4461,1,1,0,1,1,0,0,0,0,0,0,0
Student4462,1,1,0,0,1,0,0,1,1,1,1,0
Student4463,1,1,0,0,0,0,0,0,0,0,0,0
Student4464,1,1,0,1,0,0,0,1,0,0,0,0
Student4465,1,1,0,1,0,0,0,0,1,0,0,0
Student4466,0,0,0,0,0,0,0,0,0,0,0,0
Student4467,1,1,0,1,1,1,0,1,1,1,1,1
Student4468,1,1,1,1,1,1,1,1,1,1,1,0
Student4469,1,1,0,1,0,0,0,1,1,0,0,1
Student4470,0,0,0,1,0,0,0,1,1,1,1,1
Student4471,0,0,0,0,1,0,0,0,1,0,0,0
Student4472,1,1,1,1,1,1,1,1,1,1,1,1
Student4473,1,1,0,1,1,0,0,0,0,1,0,0
Student4474,1,1,0,1,1,1,1,0,1,1,0,0
Student4475,1,1,1,1,0,0,0,1,1,0,0,0
Student4476,1,1,0,1,1,1,1,1,1,1,1,0
Student4477,1,0,0,0,0,0,0,0,0,1,0,0
Student4478,0,0,0,1,1,0,1,1,0,1,0,0
Student4479,0,0,0,0,0,0,0,0,0,0,0,1
Student4480,0,0,0,1,1,1,1,1,1,1,1,1
Student4481,1,1,0,1,1,1,1,1,1,1,1,1
Student4482,1,1,0,1,0,0,0,0,1,0,0,0
Student4483,0,0,0,1,0,0,0,1,1,1,1,0
Student4484,1,1,1,0,1,0,0,1,1,1,1,1
Student4485,0,0,0,0,0,0,0,0,0,0,0,0
Student4486,0,0,0,0,0,0,0,1,1,1,1,1
Student4487,0,0,0,0,0,0,0,1,0,0,0,0
Student4488,0,0,0,1,1,0,0,0,1,1,0,0
Student4489,1,1,1,1,1,1,1,1,1,1,1,1
Student4490,0,0,0,0,0,0,0,1,1,1,1,0
Student4491,1,0,0,0,0,0,0,0,0,0,0,0
Student4492,1,0,0,0,0,0,0,1,1,1,1,0
Student4493,1,0,1,1,0,0,0,0,0,0,0,0
Student4494,0,0,0,1,0,0,0,1,1,1,0,0
Student4495,1,1,1,1,1,1,0,1,0,1,0,0
Student4496,0,0,0,0,0,0,0,1,1,0,0,0
Student4497,1,1,1,1,1,1,0,1,1,1,1,0
Student4498,1,1,1,0,0,0,0,1,1,1,1,0
Student4499,0,0,0,0,0,0,0,0,0,0,0,0
Student4500,0,0,0,1,1,0,0,1,1,1,0,0
Student4501,0,0,0,0,0,0,0,1,1,1,0,0
Student4502,1,1,1,0,0,0,0,1,1,0,0,0
Student4503,1,1,1,1,0,0,0,0,0,0,0,0
Student4504,1,1,0,0,1,0,0,0,0,0,0,0
Student4505,1,1,0,1,0,0,0,0,0,0,0,1
Student4506,1,1,1,1,1,1,1,1,1,1,1,1
Student4507,1,1,1,1,1,1,1,1,1,1,1,1
Student4508,0,0,0,0,0,0,0,0,0,0,0,0
Student4509,0,0,0,0,0,0,0,0,0,0,0,0
Student4510,1,1,0,1,1,0,0,1,1,1,1,0
Student4511,0,0,0,1,0,0,0,1,1,1,1,0
Student4512,1,0,0,1,0,0,0,0,0,0,0,0
Student4513,1,0,0,0,0,0,0,0,0,0,0,0
Student4514,0,0,0,1,0,0,0,0,0,0,0,0
Student4515,0,0,0,0,0,0,0,0,0,0,0,0
Student4516,1,1,0,0,1,0,0,0,1,0,0,0
Student4517,1,0,0,0,0,0,0,0,0,0,0,0
Student4518,1,1,1,1,1,0,0,1,1,1,1,0
Student4519,0,0,0,1,0,0,0,1,1,1,0,0
Student4520,1,1,0,1,0,0,0,0,1,1,0,1
Student4521,1,1,1,0,0,0,0,1,1,1,0,0
Student4522,1,1,0,1,1,0,0,1,1,1,1,0
Student4523,1,1,0,1,1,1,0,1,1,1,1,0
Student4524,1,1,1,1,1,1,1,1,1,1,1,1
Student4525,0,0,0,0,0,0,0,1,1,0,0,1
Student4526,1,0,0,0,0,0,0,1,0,0,0,0
Student4527,0,0,0,0,0,0,0,0,1,0,0,0
Student4528,1,1,1,1,1,1,1,1,1,1,1,0
Student4529,0,0,0,0,0,0,0,0,0,0,0,0
Student4530,1,1,0,1,0,0,0,0,0,0,0,0
Student4531,1,1,1,1,1,0,1,0,1,0,0,0
Student4532,1,1,1,1,1,1,1,1,1,1,1,0
Student4533,0,0,0,0,0,0,0,1,1,1,1,0
Student4534,1,0,0,1,0,0,0,1,1,1,0,0
Student4535,1,1,0,1,1,1,1,1,1,0,0,0
Student4536,1,1,1,1,1,0,0,0,0,0,0,0
Student4537,1,0,0,1,0,0,0,1,1,1,1,0
Student4538,1,1,1,1,1,1,0,1,1,1,1,0
Student4539,1,1,0,1,1,1,1,1,1,0,0,0
Student4540,0,0,0,1,1,1,1,0,0,0,0,0
Student4541,1,0,0,1,0,0,0,1,0,0,0,0
Student4542,1,1,1,1,1,1,1,1,1,1,1,0
Student4543,1,0,0,1,1,1,0,0,0,0,0,0
Student4544,0,0,0,1,0,0,0,1,1,1,1,0
Student4545,1,1,1,1,1,1,0,1,1,1,1,1
Student4546,1,1,1,1,1,1,1,1,1,1,1,0
Student4547,0,0,0,0,0,0,0,1,1,1,0,0
Student4548,1,0,0,0,0,0,0,0,0,0,0,0
Student4549,1,1,0,1,0,0,0,0,1,0,0,0
Student4550,0,0,0,1,1,0,1,1,1,1,1,0
Student4551,0,0,0,1,0,0,0,1,1,1,0,0
Student4552,0,0,0,0,0,0,0,0,0,0,0,0
Student4553,1,1,0,1,0,0,0,1,1,1,1,0
Student4554,1,0,0,1,0,0,0,0,1,0,0,0
Student4555,0,0,0,0,0,0,0,0,0,0,0,0
Student4556,1,1,1,1,1,0,0,1,1,1,1,0
Student4557,0,0,0,0,0,0,0,0,0,0,0,0
Student4558,0,0,0,0,1,1,0,1,1,0,0,0
Student4559,1,1,1,1,1,1,1,0,0,0,0,0
Student4560,1,1,0,1,1,1,1,1,0,1,0,0
Student4561,1,1,1,0,1,0,0,1,1,1,1,1
Student4562,0,0,0,1,0,1,1,1,0,0,1,0
Student4563,0,0,0,0,0,0,0,1,1,1,0,0
Student4564,1,1,0,0,1,0,0,0,0,0,0,0
Student4565,0,0,0,0,0,0,0,0,1,0,0,0
Student4566,0,0,0,0,0,0,0,0,0,0,0,0
Student4567,1,1,1,1,0,0,0,1,1,1,1,1
Student4568,1,1,1,0,0,0,0,0,1,0,0,0
Student4569,1,0,0,0,0,0,0,1,0,0,0,0
Student4570,1,0,0,0,0,0,0,1,0,0,0,0
Student4571,1,1,1,1,1,1,1,1,1,0,0,0
Student4572,1,1,1,1,1,1,1,1,0,0,0,0
Student4573,1,1,0,0,0,0,0,1,1,0,0,0
Student4574,1,0,0,1,1,0,0,1,0,1,1,0
Student4575,1,1,0,0,0,0,0,0,1,0,0,0
Student4576,1,1,1,1,1,0,0,0,1,0,0,0
Student4577,1,1,1,1,0,0,0,1,1,1,1,0
Student4578,0,0,0,0,0,0,0,0,1,0,0,0
Student4579,1,1,1,0,1,0,0,1,1,1,1,0
Student4580,1,1,1,1,1,0,1,1,0,0,0,0
Student4581,0,0,0,0,0,0,0,0,0,0,0,0
Student4582,1,1,1,1,0,0,0,0,1,0,0,0
Student4583,1,1,1,1,1,1,0,0,0,0,0,0
Student4584,0,0,0,0,0,0,0,1,0,0,0,0
Student4585,0,0,0,0,0,0,0,0,1,0,0,0
Student4586,1,0,0,0,0,0,0,0,1,0,0,0
Student4587,0,1,0,1,0,0,0,0,0,0,0,0
Student4588,1,1,1,1,1,1,0,0,0,1,0,0
Student4589,1,1,0,1,1,0,0,0,0,0,0,0
Student4590,1,0,0,1,0,0,0,1,1,1,0,1
Student4591,1,0,1,1,0,0,0,0,0,0,0,0
Student4592,1,1,1,1,1,1,1,1,1,1,1,1
Student4593,1,1,1,1,1,1,1,0,0,0,0,0
Student4594,0,0,0,0,0,0,0,1,0,0,0,0
Student4595,1,1,0,1,0,0,0,1,0,0,0,0
Student4596,1,0,0,0,0,0,0,1,1,1,0,0
Student4597,0,0,0,1,1,0,0,1,1,1,1,0
Student4598,1,0,0,1,0,0,0,0,0,0,0,0
Student4599,1,0,0,1,0,0,0,1,1,1,0,0
Student4600,1,1,0,1,0,0,0,0,0,0,0,0
Student4601,1,1,0,0,0,0,0,0,0,0,1,0
Student4602,1,0,0,1,0,0,0,1,1,0,1,0
Student4603,0,0,0,1,0,0,0,1,1,1,1,0
Student4604,0,0,0,1,1,0,0,1,1,0,0,0
Student4605,1,0,0,0,0,0,0,1,0,0,0,0
Student4606,1,1,1,1,1,0,0,0,1,0,0,0
Student4607,1,1,1,0,1,0,0,1,1,1,1,0
Student4608,1,1,0,0,0,0,0,0,1,0,0,0
Student4609,0,0,0,1,0,0,0,1,1,0,0,0
Student4610,0,0,0,0,1,0,0,0,0,1,0,0
Student4611,0,0,0,0,0,0,0,1,0,0,0,0
Student4612,0,0,0,1,0,0,0,1,1,1,0,0
Student4613,1,0,0,1,0,0,0,0,1,0,0,0
Student4614,1,1,0,1,0,0,0,1,1,0,1,0
Student4615,1,0,0,0,0,0,0,0,1,0,0,0
Student4616,1,0,0,1,0,0,0,1,1,0,0,0
Student4617,0,0,0,1,0,0,0,0,0,0,0,0
Student4618,1,1,0,1,1,1,1,1,1,1,1,0
Student4619,0,0,0,1,1,0,0,1,1,0,0,0
Student4620,1,0,0,0,0,0,0,0,0,0,0,0
Student4621,0,0,0,1,1,0,0,1,1,0,0,0
Student4622,1,1,1,1,1,0,0,0,1,0,0,0
Student4623,0,0,0,1,1,0,0,1,1,1,1,0
Student4624,1,0,0,1,0,0,0,0,1,0,0,0
Student4625,1,0,0,0,0,0,0,1,1,0,0,1
Student4626,1,1,0,1,0,0,0,0,0,0,0,0
Student4627,0,0,0,0,0,0,0,0,0,0,0,0
Student4628,1,1,0,1,1,1,0,0,0,0,0,0
Student4629,0,0,0,0,1,0,0,1,0,1,0,0
Student4630,0,0,0,0,0,0,0,0,0,0,0,0
Student4631,0,0,0,1,0,0,0,0,0,0,0,0
Student4632,0,0,0,0,0,0,0,0,0,0,0,0
Student4633,1,1,1,1,1,1,0,1,0,1,1,0
Student4634,1,1,1,1,0,0,0,0,1,0,1,0
Student4635,0,0,0,0,0,0,0,1,1,1,0,0
Student4636,0,0,0,0,0,0,0,1,1,1,1,0
Student4637,0,0,0,0,0,0,0,1,1,1,1,0
Student4638,0,0,0,1,0,0,0,0,0,1,0,0
Student4639,0,0,0,0,0,0,0,0,0,0,0,0
Student4640,0,0,0,1,0,0,0,1,1,0,0,0
Student4641,1,0,0,1,1,0,0,0,1,0,0,0
Student4642,1,0,0,1,0,0,0,0,0,0,0,0
Student4643,1,1,1,0,1,0,0,0,0,0,0,0
Student4644,0,0,0,0,1,0,0,1,1,1,1,0
Student4645,1,0,0,1,1,1,0,0,1,1,0,0
Student4646,1,1,0,1,1,1,1,1,1,1,1,0
Student4647,1,0,1,1,1,0,0,1,1,1,1,0
Student4648,1,1,1,1,0,0,0,1,0,1,0,0
Student4649,1,1,1,1,1,1,1,1,1,0,1,1
Student4650,0,0,0,1,1,1,0,1,1,1,1,0
Student4651,1,1,1,0,0,0,0,1,1,1,0,0
Student4652,1,1,1,1,1,0,0,1,1,1,1,0
Student4653,0,1,1,1,0,0,0,0,0,0,0,0
Student4654,0,0,0,0,0,0,0,0,0,0,0,0
Student4655,1,1,1,1,0,0,0,1,0,1,0,0
Student4656,1,0,0,1,0,0,0,0,0,0,0,0
Student4657,1,0,0,0,0,0,0,0,0,0,0,0
Student4658,0,0,0,1,1,1,1,1,1,1,1,0
Student4659,0,0,0,0,1,0,0,0,0,0,0,0
Student4660,1,1,1,1,1,1,0,1,1,1,1,1
Student4661,1,1,0,1,1,0,1,0,1,0,0,1
Student4662,0,0,0,0,1,0,0,0,0,0,0,0
Student4663,1,1,1,1,0,0,0,1,1,0,0,0
Student4664,0,0,0,0,0,0,0,0,0,0,0,0
Student4665,1,1,1,0,1,1,0,1,1,1,1,1
Student4666,1,0,0,0,0,0,0,0,0,0,0,0
Student4667,1,1,0,1,0,0,0,0,1,0,0,0
Student4668,1,0,0,1,0,0,0,0,0,0,0,0
Student4669,0,0,0,0,0,0,0,0,0,0,0,0
Student4670,1,1,0,0,1,0,0,0,0,0,0,0
Student4671,0,0,0,1,0,0,0,0,1,1,0,0
Student4672,0,0,0,0,0,0,0,0,0,0,0,0
Student4673,0,1,0,1,0,0,0,1,0,0,0,0
Student4674,1,1,1,0,0,0,0,0,0,0,1,0
Student4675,0,0,0,0,0,0,0,1,1,0,1,0
Student4676,1,1,1,1,1,1,1,1,0,0,0,0
Student4677,0,0,0,0,0,0,0,0,0,0,0,0
Student4678,1,1,1,1,1,1,1,1,1,1,1,1
Student4679,1,0,0,0,0,0,0,0,0,0,0,0
Student4680,0,0,0,1,1,1,0,0,0,0,0,0
Student4681,0,0,0,0,0,0,0,0,0,0,0,0
Student4682,0,0,0,0,0,0,0,0,0,0,0,0
Student4683,0,0,0,0,0,0,0,1,1,0,0,0
Student4684,1,0,0,0,0,0,0,0,0,0,1,0
Student4685,1,1,1,1,1,1,1,1,1,1,1,1
Student4686,0,0,0,0,1,0,0,0,0,0,0,0
Student4687,1,0,1,1,0,0,0,0,1,0,0,0
Student4688,0,0,0,1,0,0,0,1,1,0,0,0
Student4689,1,1,1,1,1,1,0,1,1,1,0,0
Student4690,1,1,1,1,1,1,0,1,1,1,1,1
Student4691,1,1,0,1,1,0,0,1,1,0,0,0
Student4692,1,1,1,1,1,1,1,0,1,0,0,0
Student4693,1,0,1,1,1,1,1,1,0,1,0,0
Student4694,1,0,0,0,0,0,0,0,0,0,0,0
Student4695,1,0,0,1,0,0,0,0,1,0,0,0
Student4696,1,1,1,1,1,1,1,1,1,1,0,0
Student4697,0,0,0,1,1,0,0,1,1,0,0,0
Student4698,1,1,1,1,1,0,0,1,1,1,1,0
Student4699,1,1,1,1,1,1,1,1,1,1,1,1
Student4700,1,1,1,0,0,0,0,1,1,1,1,0
Student4701,1,1,1,1,1,1,1,0,0,0,0,0
Student4702,1,1,1,1,1,1,1,0,0,0,0,0
Student4703,1,1,0,0,0,0,0,0,0,0,0,0
Student4704,1,1,0,1,0,0,0,0,0,0,1,0
Student4705,1,1,1,1,1,1,1,0,0,0,0,0
Student4706,0,0,0,1,0,0,0,1,1,1,1,0
